sale_id,sale_datetime,model_id,shoe_size,quantity_sold,total_sale_amount,discount_amount,store_name,payment_method,receipt_number,cashier_id,return_flag
814,2026-03-13 10:50:06,159,38.0,1,6615.00,735.00,nord,card,NOR-20260313-00731,NOR_02,f
815,2026-03-13 10:52:50,143,38.0,1,7350.00,0.00,city_mall,cash,CIT-20260313-01212,CIT_03,t
816,2026-03-13 10:58:51,266,40.5,1,6890.00,0.00,nord,card,NOR-20260313-00723,NOR_02,f
817,2026-03-13 11:01:03,300,40.0,1,14050.00,0.00,academ,card,ACA-20260313-00210,ACA_07,f
818,2026-03-13 11:10:02,319,42.0,2,13400.00,0.00,nord,card,NOR-20260313-00733,NOR_02,f
819,2026-03-13 11:15:00,269,37.0,1,13050.00,0.00,nord,card,NOR-20260313-00734,NOR_07,f
820,2026-03-13 11:28:04,305,40.0,1,11400.00,0.00,academ,card,ACA-20260313-00220,ACA_03,f
821,2026-03-13 11:37:20,410,42.0,1,5310.50,279.50,academ,card,ACA-20260313-00215,ACA_03,f
822,2026-03-13 11:46:50,168,40.0,1,9500.00,0.00,academ,card,ACA-20260313-00218,ACA_07,f
823,2026-03-13 12:22:11,382,39.0,2,32200.00,0.00,atmosphera,card,ATM-20260313-01664,ATM_03,f
824,2026-03-13 12:25:25,440,38.0,1,7400.00,0.00,radeo_drive,card,RAD-20260313-02062,RAD_01,f
825,2026-03-13 12:26:42,105,39.0,1,10600.00,0.00,nord,cash,NOR-20260313-00729,NOR_07,f
826,2026-03-13 12:28:03,175,40.5,1,6650.00,0.00,atmosphera,card,ATM-20260313-01667,ATM_01,f
827,2026-03-13 12:32:38,163,40.0,1,4420.00,780.00,academ,cash,ACA-20260313-00222,ACA_07,f
828,2026-03-13 12:36:13,380,40.0,1,6550.00,0.00,academ,card,ACA-20260313-00211,ACA_03,f
829,2026-03-13 12:41:50,412,45.0,1,6190.00,0.00,nord,card,NOR-20260313-00725,NOR_07,f
830,2026-03-13 13:00:00,444,42.0,1,6800.00,0.00,city_mall,sbp,CIT-20260313-01208,CIT_02,f
831,2026-03-13 13:11:38,288,36.0,1,11450.00,0.00,radeo_drive,card,RAD-20260313-02058,RAD_06,f
832,2026-03-13 13:16:30,108,39.0,1,4450.00,0.00,nord,cash,NOR-20260313-00728,NOR_07,t
833,2026-03-13 13:17:12,464,43.0,1,16900.50,889.50,city_mall,card,CIT-20260313-01225,CIT_03,f
834,2026-03-13 13:48:26,45,37.0,1,7290.00,0.00,city_mall,cash,CIT-20260313-01205,CIT_02,f
835,2026-03-13 13:57:20,29,38.0,1,8500.00,0.00,city_mall,card,CIT-20260313-01221,CIT_02,f
836,2026-03-13 13:59:15,310,44.0,1,4675.00,825.00,atmosphera,card,ATM-20260313-01668,ATM_05,t
837,2026-03-13 14:02:02,13,40.0,1,7790.00,0.00,academ,cash,ACA-20260313-00202,ACA_07,f
838,2026-03-13 14:11:10,261,38.0,1,6795.00,755.00,city_mall,card,CIT-20260313-01219,CIT_02,f
839,2026-03-13 14:13:17,109,36.0,2,10000.00,0.00,city_mall,sbp,CIT-20260313-01215,CIT_02,f
840,2026-03-13 14:13:46,424,39.0,3,13896.00,3474.00,nord,card,NOR-20260313-00724,NOR_07,f
841,2026-03-13 14:15:12,270,37.0,3,14850.00,0.00,city_mall,card,CIT-20260313-01213,CIT_02,f
842,2026-03-13 14:15:56,329,45.0,1,15990.00,0.00,academ,card,ACA-20260313-00203,ACA_03,f
843,2026-03-13 14:29:04,344,40.0,1,3847.50,202.50,atmosphera,card,ATM-20260313-01660,ATM_03,f
844,2026-03-13 14:32:37,267,38.0,1,5250.00,0.00,academ,card,ACA-20260313-00217,ACA_03,f
845,2026-03-13 14:34:06,363,41.0,1,6250.00,0.00,radeo_drive,card,RAD-20260313-02061,RAD_06,f
846,2026-03-13 14:46:28,133,36.0,2,18780.00,0.00,city_mall,card,CIT-20260313-01220,CIT_03,f
847,2026-03-13 15:02:03,472,42.0,1,14400.00,1600.00,city_mall,card,CIT-20260313-01217,CIT_03,f
848,2026-03-13 15:02:38,37,37.0,3,20100.00,0.00,city_mall,card,CIT-20260313-01211,CIT_02,f
849,2026-03-13 15:06:11,290,37.0,1,4410.00,490.00,atmosphera,card,ATM-20260313-01662,ATM_05,f
850,2026-03-13 15:08:26,24,40.0,1,6650.00,0.00,nord,sbp,NOR-20260313-00730,NOR_07,f
851,2026-03-13 15:15:54,129,40.0,2,20615.00,1085.00,academ,card,ACA-20260313-00207,ACA_07,f
852,2026-03-13 15:28:15,37,38.0,1,6700.00,0.00,city_mall,card,CIT-20260313-01206,CIT_02,f
853,2026-03-13 15:34:57,17,40.0,1,15201.00,1689.00,academ,sbp,ACA-20260313-00208,ACA_07,f
854,2026-03-13 15:41:42,349,41.0,1,5805.00,645.00,atmosphera,cash,ATM-20260313-01666,ATM_01,f
855,2026-03-13 15:42:31,163,36.0,2,10400.00,0.00,nord,cash,NOR-20260313-00735,NOR_07,f
856,2026-03-13 15:44:07,328,41.0,1,17200.00,0.00,nord,cash,NOR-20260313-00727,NOR_02,f
857,2026-03-13 15:47:26,381,39.0,1,8991.00,999.00,city_mall,cash,CIT-20260313-01222,CIT_02,f
858,2026-03-13 15:58:30,303,37.0,1,12452.50,2197.50,city_mall,card,CIT-20260313-01216,CIT_03,f
859,2026-03-13 16:00:17,381,37.0,1,9990.00,0.00,academ,card,ACA-20260313-00213,ACA_03,f
860,2026-03-13 16:16:53,303,37.0,1,14650.00,0.00,nord,card,NOR-20260313-00732,NOR_07,f
861,2026-03-13 16:33:07,471,42.0,1,18900.00,0.00,academ,cash,ACA-20260313-00216,ACA_03,f
862,2026-03-13 16:40:17,269,44.0,2,26100.00,0.00,city_mall,card,CIT-20260313-01210,CIT_03,f
863,2026-03-13 16:52:55,204,36.0,1,7820.00,1380.00,academ,card,ACA-20260313-00212,ACA_03,f
864,2026-03-13 16:54:41,215,39.0,1,8690.00,0.00,academ,card,ACA-20260313-00223,ACA_03,f
865,2026-03-13 17:04:46,139,40.0,1,10790.00,0.00,nord,cash,NOR-20260313-00736,NOR_07,f
866,2026-03-13 17:05:22,406,43.0,3,29550.00,0.00,radeo_drive,cash,RAD-20260313-02055,RAD_06,f
867,2026-03-13 17:07:42,187,37.0,1,12000.00,0.00,academ,card,ACA-20260313-00214,ACA_03,f
868,2026-03-13 17:14:07,346,39.0,1,6390.00,0.00,radeo_drive,card,RAD-20260313-02060,RAD_01,f
869,2026-03-13 17:22:20,358,42.5,1,9800.00,0.00,atmosphera,card,ATM-20260313-01673,ATM_03,t
870,2026-03-13 17:37:11,49,42.0,1,4240.00,1060.00,city_mall,card,CIT-20260313-01204,CIT_03,f
871,2026-03-13 17:39:03,404,42.0,1,12390.00,0.00,nord,card,NOR-20260313-00726,NOR_07,t
872,2026-03-13 17:56:26,41,37.0,1,8650.00,0.00,academ,sbp,ACA-20260313-00205,ACA_03,f
873,2026-03-13 18:01:00,89,37.0,2,10200.00,0.00,atmosphera,card,ATM-20260313-01669,ATM_05,f
874,2026-03-13 18:03:30,271,38.0,1,4550.50,239.50,academ,card,ACA-20260313-00219,ACA_07,f
875,2026-03-13 18:07:54,91,39.5,2,7664.00,1916.00,academ,cash,ACA-20260313-00209,ACA_07,f
876,2026-03-13 18:08:30,196,37.0,2,18704.00,4676.00,atmosphera,cash,ATM-20260313-01661,ATM_05,t
877,2026-03-13 18:21:03,163,39.0,1,4940.00,260.00,radeo_drive,card,RAD-20260313-02056,RAD_06,f
878,2026-03-13 18:31:03,27,40.0,1,12390.00,0.00,city_mall,card,CIT-20260313-01223,CIT_03,f
879,2026-03-13 18:34:13,403,40.0,1,10050.00,0.00,atmosphera,card,ATM-20260313-01665,ATM_05,f
880,2026-03-13 18:47:44,215,39.0,1,8690.00,0.00,academ,card,ACA-20260313-00204,ACA_07,f
881,2026-03-13 18:55:48,81,42.0,1,13000.00,0.00,city_mall,sbp,CIT-20260313-01214,CIT_02,f
882,2026-03-13 18:56:06,387,40.0,1,4972.50,877.50,atmosphera,card,ATM-20260313-01670,ATM_01,f
883,2026-03-13 18:59:34,321,43.0,1,9072.50,477.50,atmosphera,sbp,ATM-20260313-01672,ATM_05,f
884,2026-03-13 19:08:17,260,41.0,1,12300.00,0.00,academ,cash,ACA-20260313-00221,ACA_07,f
885,2026-03-13 19:24:23,111,41.0,2,23202.00,2578.00,city_mall,card,CIT-20260313-01224,CIT_02,f
886,2026-03-13 19:41:24,71,35.0,1,3980.50,209.50,radeo_drive,card,RAD-20260313-02057,RAD_06,f
887,2026-03-13 20:10:04,256,43.0,1,4490.00,0.00,atmosphera,sbp,ATM-20260313-01663,ATM_01,f
888,2026-03-13 20:17:02,75,40.0,1,9350.00,1650.00,academ,card,ACA-20260313-00206,ACA_07,f
889,2026-03-13 20:18:26,2,38.0,1,5390.00,0.00,city_mall,card,CIT-20260313-01209,CIT_03,f
890,2026-03-13 20:21:39,348,42.5,2,12580.00,0.00,city_mall,cash,CIT-20260313-01218,CIT_03,f
891,2026-03-13 20:24:49,159,42.0,1,6615.00,735.00,city_mall,card,CIT-20260313-01207,CIT_02,f
892,2026-03-13 20:27:06,232,38.0,1,10950.00,0.00,radeo_drive,card,RAD-20260313-02059,RAD_01,f
893,2026-03-13 21:06:52,101,39.0,1,11490.00,0.00,atmosphera,card,ATM-20260313-01671,ATM_05,f
894,2026-03-14 11:27:37,434,44.0,1,10790.00,0.00,city_mall,sbp,CIT-20260314-01232,CIT_06,f
895,2026-03-14 11:31:04,180,44.0,1,6650.00,0.00,atmosphera,cash,ATM-20260314-01691,ATM_02,f
896,2026-03-14 12:10:20,115,40.0,1,7695.00,855.00,radeo_drive,card,RAD-20260314-02066,RAD_06,f
897,2026-03-14 12:31:13,54,39.0,1,15190.00,0.00,radeo_drive,sbp,RAD-20260314-02063,RAD_06,f
898,2026-03-14 12:39:03,280,36.0,1,6750.00,0.00,nord,card,NOR-20260314-00753,NOR_01,f
899,2026-03-14 12:48:56,164,40.0,1,4950.00,1650.00,nord,card,NOR-20260314-00740,NOR_01,f
900,2026-03-14 13:00:42,264,39.0,1,6935.00,365.00,radeo_drive,card,RAD-20260314-02067,RAD_04,f
901,2026-03-14 13:03:43,296,36.0,1,9390.00,0.00,academ,card,ACA-20260314-00239,ACA_07,f
902,2026-03-14 13:09:49,406,41.5,1,9850.00,0.00,radeo_drive,card,RAD-20260314-02072,RAD_06,f
903,2026-03-14 13:13:29,164,36.0,1,5280.00,1320.00,atmosphera,cash,ATM-20260314-01674,ATM_02,f
904,2026-03-14 13:13:37,284,40.0,1,6490.00,0.00,city_mall,sbp,CIT-20260314-01230,CIT_01,f
905,2026-03-14 13:14:05,43,38.0,2,15380.00,0.00,city_mall,card,CIT-20260314-01229,CIT_01,f
906,2026-03-14 13:20:11,1,36.0,1,9050.00,0.00,atmosphera,card,ATM-20260314-01690,ATM_04,f
907,2026-03-14 13:20:42,465,43.0,1,19150.00,0.00,academ,card,ACA-20260314-00225,ACA_04,f
908,2026-03-14 13:26:21,31,40.0,1,14790.00,0.00,academ,card,ACA-20260314-00224,ACA_06,f
909,2026-03-14 13:40:47,451,43.0,3,35970.00,0.00,atmosphera,card,ATM-20260314-01681,ATM_02,t
910,2026-03-14 13:48:21,438,39.0,2,16200.00,0.00,city_mall,card,CIT-20260314-01227,CIT_06,f
911,2026-03-14 13:54:30,280,39.0,1,6750.00,0.00,nord,cash,NOR-20260314-00754,NOR_06,f
912,2026-03-14 13:59:54,274,37.0,1,8640.00,2160.00,atmosphera,card,ATM-20260314-01677,ATM_02,f
913,2026-03-14 14:04:21,416,42.0,2,19100.00,0.00,atmosphera,card,ATM-20260314-01680,ATM_03,f
914,2026-03-14 14:07:08,114,36.0,1,6690.00,0.00,nord,card,NOR-20260314-00745,NOR_01,f
915,2026-03-14 14:09:58,39,38.0,1,10100.00,0.00,city_mall,card,CIT-20260314-01233,CIT_03,f
916,2026-03-14 14:11:39,278,37.0,1,9800.00,0.00,nord,card,NOR-20260314-00747,NOR_06,f
917,2026-03-14 14:15:30,148,41.0,1,7992.00,1998.00,radeo_drive,card,RAD-20260314-02070,RAD_06,t
918,2026-03-14 14:31:16,57,38.0,1,5890.00,0.00,radeo_drive,card,RAD-20260314-02074,RAD_04,f
919,2026-03-14 14:36:38,85,42.0,1,3690.00,410.00,academ,card,ACA-20260314-00238,ACA_07,f
920,2026-03-14 14:43:18,3,36.0,1,8890.00,0.00,radeo_drive,card,RAD-20260314-02071,RAD_06,f
921,2026-03-14 14:43:20,9,39.0,1,8650.00,0.00,nord,card,NOR-20260314-00739,NOR_06,f
922,2026-03-14 14:43:44,136,39.0,1,7490.00,0.00,atmosphera,card,ATM-20260314-01689,ATM_02,f
923,2026-03-14 14:46:27,372,42.0,1,11050.00,0.00,city_mall,card,CIT-20260314-01231,CIT_03,f
924,2026-03-14 14:48:15,137,36.0,1,7011.00,779.00,atmosphera,card,ATM-20260314-01683,ATM_03,f
925,2026-03-14 14:55:43,323,40.0,1,6900.00,0.00,nord,card,NOR-20260314-00748,NOR_03,f
926,2026-03-14 14:56:04,337,42.0,1,17550.00,0.00,radeo_drive,card,RAD-20260314-02068,RAD_06,f
927,2026-03-14 14:59:13,92,39.0,2,12780.00,0.00,atmosphera,sbp,ATM-20260314-01693,ATM_02,f
928,2026-03-14 15:08:05,152,39.0,1,5150.00,0.00,atmosphera,card,ATM-20260314-01692,ATM_02,f
929,2026-03-14 15:20:40,115,40.0,1,8550.00,0.00,atmosphera,card,ATM-20260314-01678,ATM_04,f
930,2026-03-14 15:22:54,416,41.5,2,19100.00,0.00,academ,card,ACA-20260314-00231,ACA_04,f
931,2026-03-14 15:25:30,160,37.0,1,5450.00,0.00,city_mall,card,CIT-20260314-01235,CIT_03,f
932,2026-03-14 15:33:44,14,39.0,1,5950.00,0.00,nord,cash,NOR-20260314-00751,NOR_01,f
933,2026-03-14 15:36:32,413,41.0,1,7590.00,0.00,academ,card,ACA-20260314-00230,ACA_01,f
934,2026-03-14 15:39:17,1,37.0,1,9050.00,0.00,nord,card,NOR-20260314-00742,NOR_01,f
935,2026-03-14 15:42:25,212,38.0,1,8027.50,422.50,academ,card,ACA-20260314-00235,ACA_07,f
936,2026-03-14 15:44:39,187,36.0,1,12000.00,0.00,radeo_drive,card,RAD-20260314-02065,RAD_04,f
937,2026-03-14 15:48:27,202,41.0,1,7550.00,0.00,academ,card,ACA-20260314-00229,ACA_07,f
938,2026-03-14 15:54:30,43,39.0,1,7690.00,0.00,nord,card,NOR-20260314-00744,NOR_06,f
939,2026-03-14 16:01:39,5,38.0,1,5785.50,304.50,atmosphera,card,ATM-20260314-01682,ATM_03,f
940,2026-03-14 16:02:02,273,36.0,2,10300.00,0.00,city_mall,card,CIT-20260314-01234,CIT_01,f
941,2026-03-14 16:10:23,66,37.0,2,14980.00,0.00,academ,card,ACA-20260314-00237,ACA_04,f
942,2026-03-14 16:18:12,254,36.0,1,8590.00,0.00,atmosphera,card,ATM-20260314-01684,ATM_02,f
943,2026-03-14 16:21:11,6,38.0,1,5190.00,0.00,atmosphera,card,ATM-20260314-01679,ATM_05,f
944,2026-03-14 16:26:19,94,38.0,1,6120.00,1530.00,atmosphera,cash,ATM-20260314-01676,ATM_04,f
945,2026-03-14 16:29:28,175,37.5,1,6650.00,0.00,nord,cash,NOR-20260314-00757,NOR_06,f
946,2026-03-14 16:31:38,353,44.0,1,9672.00,2418.00,academ,card,ACA-20260314-00240,ACA_06,f
947,2026-03-14 16:38:30,32,38.0,1,5941.50,1048.50,nord,sbp,NOR-20260314-00762,NOR_02,f
948,2026-03-14 16:46:38,359,40.0,1,6800.00,1200.00,atmosphera,card,ATM-20260314-01685,ATM_04,f
949,2026-03-14 16:56:32,189,40.0,1,12390.00,0.00,nord,sbp,NOR-20260314-00760,NOR_03,f
950,2026-03-14 16:58:37,471,44.0,1,18900.00,0.00,nord,sbp,NOR-20260314-00746,NOR_06,f
951,2026-03-14 17:00:52,29,37.0,1,8500.00,0.00,nord,card,NOR-20260314-00759,NOR_01,f
952,2026-03-14 17:01:05,461,41.0,1,17590.00,0.00,academ,cash,ACA-20260314-00236,ACA_01,f
953,2026-03-14 17:10:46,316,39.0,1,6706.50,1183.50,atmosphera,card,ATM-20260314-01694,ATM_02,f
954,2026-03-14 17:11:55,128,39.0,1,5300.00,0.00,nord,card,NOR-20260314-00738,NOR_01,f
955,2026-03-14 17:18:45,475,42.0,1,12302.50,647.50,radeo_drive,card,RAD-20260314-02064,RAD_04,f
956,2026-03-14 17:27:06,313,40.0,1,9050.00,0.00,academ,card,ACA-20260314-00227,ACA_04,f
957,2026-03-14 17:27:54,436,41.0,1,4650.00,0.00,academ,cash,ACA-20260314-00232,ACA_07,f
958,2026-03-14 17:28:02,64,39.0,1,4850.00,0.00,nord,cash,NOR-20260314-00749,NOR_01,f
959,2026-03-14 17:31:20,23,37.0,1,8690.00,0.00,nord,card,NOR-20260314-00755,NOR_03,f
960,2026-03-14 17:38:22,336,43.0,1,14850.00,0.00,radeo_drive,card,RAD-20260314-02069,RAD_04,f
961,2026-03-14 17:41:39,81,40.0,1,10400.00,2600.00,atmosphera,card,ATM-20260314-01675,ATM_05,f
962,2026-03-14 17:52:03,118,41.0,1,7150.00,0.00,nord,card,NOR-20260314-00761,NOR_03,f
963,2026-03-14 17:59:30,239,37.0,1,10150.00,4350.00,academ,sbp,ACA-20260314-00226,ACA_07,f
964,2026-03-14 18:13:34,203,38.0,1,7390.00,0.00,atmosphera,cash,ATM-20260314-01688,ATM_03,f
965,2026-03-14 18:15:05,365,41.0,1,5000.00,0.00,city_mall,card,CIT-20260314-01236,CIT_03,f
966,2026-03-14 18:18:48,189,39.0,2,24780.00,0.00,atmosphera,cash,ATM-20260314-01687,ATM_03,f
967,2026-03-14 18:35:41,294,38.0,2,23900.00,0.00,nord,cash,NOR-20260314-00756,NOR_06,f
968,2026-03-14 18:41:10,52,39.0,1,11250.00,0.00,nord,card,NOR-20260314-00741,NOR_02,f
969,2026-03-14 18:45:55,416,42.0,1,9550.00,0.00,nord,card,NOR-20260314-00750,NOR_03,f
970,2026-03-14 19:01:11,66,37.0,1,7490.00,0.00,academ,card,ACA-20260314-00233,ACA_04,f
971,2026-03-14 19:18:36,388,44.0,2,7560.00,840.00,atmosphera,card,ATM-20260314-01695,ATM_04,f
972,2026-03-14 19:21:22,463,42.0,1,16911.00,1879.00,academ,sbp,ACA-20260314-00234,ACA_07,f
973,2026-03-14 19:30:05,219,37.0,1,6190.00,0.00,atmosphera,sbp,ATM-20260314-01696,ATM_05,f
974,2026-03-14 19:31:47,266,35.5,1,6890.00,0.00,nord,card,NOR-20260314-00758,NOR_01,f
975,2026-03-14 19:31:47,385,40.0,1,9890.00,0.00,radeo_drive,card,RAD-20260314-02073,RAD_04,f
976,2026-03-14 19:35:35,121,39.0,1,8950.00,0.00,academ,cash,ACA-20260314-00228,ACA_04,f
977,2026-03-14 19:40:39,79,36.0,2,27180.00,0.00,city_mall,card,CIT-20260314-01228,CIT_06,f
978,2026-03-14 19:41:50,251,38.0,1,7850.00,0.00,atmosphera,card,ATM-20260314-01686,ATM_03,f
979,2026-03-14 20:03:17,322,40.5,1,12590.00,0.00,city_mall,card,CIT-20260314-01226,CIT_06,f
980,2026-03-14 20:07:25,259,40.0,2,16980.00,0.00,nord,card,NOR-20260314-00743,NOR_06,f
981,2026-03-14 20:13:08,219,37.0,1,5571.00,619.00,city_mall,card,CIT-20260314-01237,CIT_01,f
982,2026-03-14 20:29:18,325,41.0,1,7790.00,0.00,nord,card,NOR-20260314-00737,NOR_02,f
983,2026-03-14 20:30:22,96,36.0,1,7300.00,0.00,nord,card,NOR-20260314-00752,NOR_06,f
984,2026-03-15 10:07:00,471,45.0,2,37800.00,0.00,academ,card,ACA-20260315-00244,ACA_06,f
985,2026-03-15 10:19:45,117,35.0,1,6700.00,0.00,radeo_drive,card,RAD-20260315-02075,RAD_03,f
986,2026-03-15 10:48:48,61,39.0,1,6741.00,749.00,academ,card,ACA-20260315-00255,ACA_01,f
987,2026-03-15 11:32:56,88,39.0,1,3700.00,0.00,nord,card,NOR-20260315-00774,NOR_04,f
988,2026-03-15 11:42:19,255,36.0,2,8800.00,0.00,academ,card,ACA-20260315-00242,ACA_01,f
989,2026-03-15 11:44:18,259,43.0,1,8490.00,0.00,nord,cash,NOR-20260315-00789,NOR_05,f
990,2026-03-15 11:47:48,412,42.0,1,6190.00,0.00,city_mall,cash,CIT-20260315-01248,CIT_03,f
991,2026-03-15 11:59:36,446,40.0,1,6250.00,0.00,atmosphera,sbp,ATM-20260315-01706,ATM_05,f
992,2026-03-15 12:03:44,183,40.0,1,6690.00,0.00,nord,card,NOR-20260315-00786,NOR_04,f
993,2026-03-15 12:04:55,324,41.0,2,18300.00,0.00,academ,card,ACA-20260315-00247,ACA_03,f
994,2026-03-15 12:06:24,131,40.0,2,11000.00,0.00,nord,sbp,NOR-20260315-00773,NOR_05,f
995,2026-03-15 12:11:41,47,41.0,1,8550.00,0.00,city_mall,card,CIT-20260315-01246,CIT_04,f
996,2026-03-15 12:22:27,413,39.0,1,7590.00,0.00,academ,card,ACA-20260315-00241,ACA_01,f
997,2026-03-15 12:47:41,457,37.0,1,9490.00,0.00,nord,card,NOR-20260315-00788,NOR_05,f
998,2026-03-15 13:08:55,198,36.0,1,4850.00,0.00,city_mall,card,CIT-20260315-01240,CIT_05,f
999,2026-03-15 13:21:33,195,38.0,2,18200.00,0.00,city_mall,card,CIT-20260315-01242,CIT_04,f
1000,2026-03-15 13:25:13,64,39.0,1,4850.00,0.00,nord,card,NOR-20260315-00767,NOR_04,f
1001,2026-03-15 13:45:40,122,42.0,1,8640.00,2160.00,city_mall,card,CIT-20260315-01241,CIT_04,f
1002,2026-03-15 13:46:46,289,38.0,1,7250.00,0.00,atmosphera,card,ATM-20260315-01703,ATM_02,f
1003,2026-03-15 13:50:43,141,36.0,1,6790.00,0.00,nord,card,NOR-20260315-00790,NOR_04,f
1004,2026-03-15 13:57:53,56,41.0,1,4400.00,0.00,radeo_drive,card,RAD-20260315-02076,RAD_06,f
1005,2026-03-15 13:58:58,296,36.0,1,9390.00,0.00,atmosphera,card,ATM-20260315-01699,ATM_02,f
1006,2026-03-15 14:04:25,70,39.0,1,6300.00,0.00,academ,card,ACA-20260315-00246,ACA_01,f
1007,2026-03-15 14:23:40,164,36.0,1,6600.00,0.00,atmosphera,card,ATM-20260315-01710,ATM_03,f
1008,2026-03-15 14:32:08,434,40.0,1,10250.50,539.50,nord,card,NOR-20260315-00770,NOR_04,f
1009,2026-03-15 15:05:33,330,41.0,1,16500.00,0.00,atmosphera,card,ATM-20260315-01714,ATM_05,f
1010,2026-03-15 15:06:17,220,37.0,1,7490.00,0.00,radeo_drive,card,RAD-20260315-02081,RAD_06,f
1011,2026-03-15 15:14:00,215,36.0,1,8690.00,0.00,nord,sbp,NOR-20260315-00763,NOR_04,f
1012,2026-03-15 15:17:48,185,38.0,1,4050.00,0.00,nord,card,NOR-20260315-00785,NOR_07,f
1013,2026-03-15 15:18:24,219,41.0,1,5880.50,309.50,atmosphera,card,ATM-20260315-01701,ATM_06,f
1014,2026-03-15 15:20:45,375,45.0,1,12250.00,0.00,nord,card,NOR-20260315-00781,NOR_07,f
1015,2026-03-15 15:32:19,132,39.0,1,10250.00,0.00,nord,card,NOR-20260315-00777,NOR_05,f
1016,2026-03-15 15:33:06,321,40.0,1,9072.50,477.50,nord,card,NOR-20260315-00784,NOR_07,f
1017,2026-03-15 15:37:04,345,41.0,1,4450.00,0.00,atmosphera,card,ATM-20260315-01705,ATM_06,f
1018,2026-03-15 15:37:19,31,37.0,1,14790.00,0.00,atmosphera,cash,ATM-20260315-01716,ATM_06,f
1019,2026-03-15 15:44:23,172,38.0,1,14850.00,0.00,atmosphera,card,ATM-20260315-01708,ATM_03,f
1020,2026-03-15 15:46:11,237,37.0,1,15790.00,0.00,atmosphera,card,ATM-20260315-01700,ATM_02,f
1021,2026-03-15 16:07:49,166,36.0,1,12750.00,0.00,nord,card,NOR-20260315-00769,NOR_04,f
1022,2026-03-15 16:08:21,149,39.0,1,5300.00,0.00,city_mall,cash,CIT-20260315-01247,CIT_03,f
1023,2026-03-15 16:13:19,445,39.0,1,7390.00,0.00,academ,card,ACA-20260315-00243,ACA_05,f
1024,2026-03-15 16:24:34,413,40.0,1,7590.00,0.00,academ,card,ACA-20260315-00245,ACA_05,f
1025,2026-03-15 16:28:06,36,43.0,1,5800.00,0.00,nord,card,NOR-20260315-00787,NOR_05,f
1026,2026-03-15 16:32:49,396,42.0,1,6320.00,1580.00,nord,cash,NOR-20260315-00772,NOR_07,f
1027,2026-03-15 16:45:41,169,40.0,1,10290.00,0.00,nord,card,NOR-20260315-00780,NOR_07,f
1028,2026-03-15 16:47:05,473,42.0,1,17350.00,0.00,radeo_drive,card,RAD-20260315-02080,RAD_04,f
1029,2026-03-15 16:47:59,25,39.0,1,4450.00,0.00,city_mall,card,CIT-20260315-01244,CIT_04,f
1030,2026-03-15 17:01:15,268,42.0,1,12000.00,0.00,radeo_drive,card,RAD-20260315-02079,RAD_06,f
1031,2026-03-15 17:01:48,56,40.0,1,4400.00,0.00,atmosphera,sbp,ATM-20260315-01698,ATM_06,f
1032,2026-03-15 17:03:07,190,39.0,1,5600.00,0.00,city_mall,card,CIT-20260315-01245,CIT_05,f
1033,2026-03-15 17:05:27,17,39.0,2,33780.00,0.00,academ,card,ACA-20260315-00250,ACA_01,f
1034,2026-03-15 17:10:51,329,44.0,1,15990.00,0.00,academ,card,ACA-20260315-00249,ACA_06,f
1035,2026-03-15 17:15:17,277,38.0,2,20600.00,0.00,nord,cash,NOR-20260315-00775,NOR_04,f
1036,2026-03-15 17:15:38,350,44.5,1,5100.00,0.00,atmosphera,card,ATM-20260315-01712,ATM_05,f
1037,2026-03-15 17:16:39,76,38.0,1,7155.00,795.00,nord,card,NOR-20260315-00766,NOR_07,f
1038,2026-03-15 17:21:06,30,40.5,1,10750.00,0.00,nord,card,NOR-20260315-00768,NOR_04,f
1039,2026-03-15 17:25:47,38,37.0,1,9300.00,0.00,atmosphera,card,ATM-20260315-01704,ATM_02,f
1040,2026-03-15 17:33:05,317,37.0,1,4790.00,0.00,academ,card,ACA-20260315-00251,ACA_06,f
1041,2026-03-15 17:37:36,290,38.0,1,4900.00,0.00,nord,card,NOR-20260315-00782,NOR_05,f
1042,2026-03-15 17:45:40,413,42.0,1,7590.00,0.00,academ,sbp,ACA-20260315-00248,ACA_06,f
1043,2026-03-15 17:47:15,368,40.0,1,15290.00,0.00,atmosphera,card,ATM-20260315-01709,ATM_05,f
1044,2026-03-15 17:51:18,197,38.0,1,6500.00,0.00,nord,card,NOR-20260315-00764,NOR_05,f
1045,2026-03-15 17:54:14,340,44.0,1,11750.00,0.00,radeo_drive,sbp,RAD-20260315-02078,RAD_06,f
1046,2026-03-15 17:58:24,240,42.0,1,6700.00,0.00,atmosphera,card,ATM-20260315-01713,ATM_06,f
1047,2026-03-15 18:09:15,321,43.0,1,8595.00,955.00,academ,cash,ACA-20260315-00254,ACA_01,f
1048,2026-03-15 18:18:43,210,40.0,1,12850.00,0.00,nord,card,NOR-20260315-00779,NOR_04,f
1049,2026-03-15 18:22:28,210,37.0,1,12850.00,0.00,city_mall,card,CIT-20260315-01250,CIT_05,f
1050,2026-03-15 18:27:16,424,40.0,1,5790.00,0.00,atmosphera,card,ATM-20260315-01715,ATM_02,f
1051,2026-03-15 18:29:54,232,35.0,2,21900.00,0.00,city_mall,card,CIT-20260315-01239,CIT_04,f
1052,2026-03-15 18:57:53,31,38.0,1,14790.00,0.00,nord,card,NOR-20260315-00783,NOR_05,f
